PERSON1331	plays for 	ORGANIZATION708	254
PERSON1332		LOCATION512	255
PERSON1332	plays for 	ORGANIZATION180	255
LOCATION512	plays for 	ORGANIZATION180	255
PERSON1333	plays for 	LOCATION548	256
PERSON1333	plays from 	ORGANIZATION716	256
LOCATION548	plays from 	ORGANIZATION716	256
PERSON1334		LOCATION1335	257
PERSON1338	simply 	PERSON582	258
PERSON1338	simply 	LOCATION100	258
PERSON1338	simply plays for 	ORGANIZATION583	258
PERSON1338	simply plays from 	LOCATION1339	258
PERSON582		LOCATION100	258
PERSON582	plays for 	ORGANIZATION583	258
PERSON582	plays from 	LOCATION1339	258
LOCATION100	plays for 	ORGANIZATION583	258
LOCATION100	plays from 	LOCATION1339	258
ORGANIZATION583	plays from 	LOCATION1339	258
PERSON1340	plays for 	PERSON30	259
PERSON1341	born 1990 	LOCATION1342	260
PERSON1359	plays for 	ORGANIZATION876	262
PERSON1359	plays in 	ORGANIZATION184	262
PERSON1359	plays 	LOCATION120	262
ORGANIZATION876	in 	ORGANIZATION184	262
ORGANIZATION876		LOCATION120	262
ORGANIZATION184		LOCATION120	262
PERSON1365	born 1991 	LOCATION1366	263
PERSON1365	born 1991 	LOCATION1367	263
LOCATION1366		LOCATION1367	263
PERSON1365		LOCATION100	263
PERSON1365	plays for 	ORGANIZATION1368	263
PERSON1365	plays from 	LOCATION1369	263
LOCATION100	plays for 	ORGANIZATION1368	263
LOCATION100	plays from 	LOCATION1369	263
ORGANIZATION1368	plays from 	LOCATION1369	263
LOCATION862		LOCATION863	264
LOCATION862	in 	LOCATION222	264
LOCATION863	in 	LOCATION222	264
PERSON1378	plays 	ORGANIZATION58	265
PERSON1379		LOCATION100	266
PERSON1379	plays in 	LOCATION1113	266
PERSON1379	plays for 	ORGANIZATION1190	266
LOCATION100	plays in 	LOCATION1113	266
LOCATION100	plays for 	ORGANIZATION1190	266
LOCATION1113	for 	ORGANIZATION1190	266
PERSON1381		LOCATION267	267
PERSON1381	in 	LOCATION42	267
LOCATION267	in 	LOCATION42	267
ORGANIZATION450		ORGANIZATION388	268
ORGANIZATION450		PERSON1388	268
ORGANIZATION450		ORGANIZATION1389	268
ORGANIZATION388		PERSON1388	268
ORGANIZATION388		ORGANIZATION1389	268
PERSON1388		ORGANIZATION1389	268
ORGANIZATION450		ORGANIZATION388	268
ORGANIZATION450	located in 	LOCATION1390	268
ORGANIZATION450	located 	LOCATION89	268
ORGANIZATION450	located of 	LOCATION42	268
ORGANIZATION388	located in 	LOCATION1390	268
ORGANIZATION388	located 	LOCATION89	268
ORGANIZATION388	located of 	LOCATION42	268
LOCATION1390		LOCATION89	268
LOCATION1390	of 	LOCATION42	268
LOCATION1390	is of 	ORGANIZATION388	268
LOCATION89	of 	LOCATION42	268
LOCATION89	is of 	ORGANIZATION388	268
LOCATION42	is of 	ORGANIZATION388	268
PERSON1400	plays for 	ORGANIZATION61	270
PERSON1405	born in 	LOCATION1406	271
PERSON1405	playing for 	ORGANIZATION44	271
PERSON1416	plays 	ORGANIZATION214	272
PERSON1426	plays for 	ORGANIZATION179	273
PERSON1426	plays in 	LOCATION222	273
ORGANIZATION179	plays in 	LOCATION222	273
PERSON1436	plays 	ORGANIZATION214	274
PERSON1436	plays from 	LOCATION68	274
ORGANIZATION214	from 	LOCATION68	274
LOCATION1442	of 	ORGANIZATION28	275
LOCATION1442	in 	LOCATION1443	275
ORGANIZATION28	in 	LOCATION1443	275
PERSON1447		LOCATION1448	276
PERSON1447	plays for 	PERSON1449	276
LOCATION1448	plays for 	PERSON1449	276
PERSON1459	plays for 	ORGANIZATION179	277
ORGANIZATION448	referred to 	ORGANIZATION388	279
ORGANIZATION448		LOCATION89	279
ORGANIZATION448	in 	LOCATION90	279
ORGANIZATION388	referred 	LOCATION89	279
ORGANIZATION388	referred in 	LOCATION90	279
LOCATION89	in 	LOCATION90	279
ORGANIZATION448	referred to 	ORGANIZATION388	279
ORGANIZATION448		LOCATION89	279
ORGANIZATION448	in 	LOCATION90	279
ORGANIZATION388	referred 	LOCATION89	279
ORGANIZATION388	referred in 	LOCATION90	279
LOCATION89	in 	LOCATION90	279
PERSON1487	born in 	LOCATION627	280
PERSON1490	plays for 	PERSON302	281
PERSON1495	born 	LOCATION1496	282
PERSON1495	born 	LOCATION1497	282
PERSON1495	born in 	ORGANIZATION155	282
LOCATION1496		LOCATION1497	282
LOCATION1496	in 	ORGANIZATION155	282
LOCATION1497	in 	ORGANIZATION155	282
PERSON1495		LOCATION100	282
PERSON1495	plays for 	ORGANIZATION1498	282
LOCATION100	plays for 	ORGANIZATION1498	282
PERSON1499		ORGANIZATION1500	283
PERSON1499		PERSON792	283
PERSON1499	in 	LOCATION42	283
ORGANIZATION1500		PERSON792	283
ORGANIZATION1500	in 	LOCATION42	283
PERSON792	in 	LOCATION42	283
PERSON1501		LOCATION703	284
PERSON1501		LOCATION42	284
PERSON1501	of 	ORGANIZATION1502	284
LOCATION703		LOCATION42	284
LOCATION703	of 	ORGANIZATION1502	284
LOCATION42	of 	ORGANIZATION1502	284
PERSON1504		LOCATION113	285
PERSON1504	in 	LOCATION42	285
LOCATION113	in 	LOCATION42	285
PERSON1511	known as 	LOCATION1512	286
PERSON1511		LOCATION68	286
PERSON1511	in 	LOCATION42	286
LOCATION68	in 	LOCATION42	286
PERSON1514		LOCATION752	287
PERSON1514	in 	LOCATION42	287
LOCATION752	in 	LOCATION42	287
PERSON1520		LOCATION956	288
PERSON1520	in 	LOCATION42	288
LOCATION956	in 	LOCATION42	288
LOCATION652		LOCATION74	289
LOCATION652	in 	LOCATION42	289
LOCATION74	in 	LOCATION42	289
PERSON1531	referred to 	LOCATION1532	290
PERSON1531		LOCATION1533	290
PERSON1531	in 	LOCATION42	290
PERSON1531	located of 	LOCATION1533	290
LOCATION1532	referred 	LOCATION1533	290
LOCATION1532	referred in 	LOCATION42	290
LOCATION1533	in 	LOCATION42	290
LOCATION1533	located of 	LOCATION1533	290
LOCATION42	located of 	LOCATION1533	290
ORGANIZATION1536	located 	LOCATION1537	291
ORGANIZATION1536	located 	LOCATION385	291
ORGANIZATION1536	located in 	LOCATION42	291
LOCATION1537	located 	LOCATION385	291
LOCATION1537	located in 	LOCATION42	291
LOCATION385	in 	LOCATION42	291
PERSON344		LOCATION343	292
PERSON344	in 	LOCATION42	292
LOCATION343	in 	LOCATION42	292
PERSON1514		LOCATION381	293
PERSON1514	in 	LOCATION42	293
LOCATION381	in 	LOCATION42	293
ORGANIZATION1550		PERSON1551	294
ORGANIZATION1550		LOCATION33	294
ORGANIZATION1550		LOCATION1552	294
ORGANIZATION1550	in 	LOCATION42	294
PERSON1551		LOCATION33	294
PERSON1551		LOCATION1552	294
PERSON1551	in 	LOCATION42	294
LOCATION33		LOCATION1552	294
LOCATION33	in 	LOCATION42	294
LOCATION1552	in 	LOCATION42	294
PERSON1555		LOCATION589	295
PERSON1555	in 	LOCATION42	295
LOCATION589	in 	LOCATION42	295
PERSON1556	known as 	ORGANIZATION1557	296
PERSON1556		LOCATION544	296
PERSON1556	in 	LOCATION42	296
LOCATION544	in 	LOCATION42	296
PERSON1563		LOCATION104	297
PERSON1563	in 	LOCATION42	297
LOCATION104	in 	LOCATION42	297
LOCATION94	in 	LOCATION42	298
PERSON1572	of 	LOCATION1220	299
PERSON1586	plays for 	ORGANIZATION1587	300
PERSON1588	plays for 	ORGANIZATION63	301
LOCATION1595	designed by 	PERSON1596	302
LOCATION1595	designed 	LOCATION776	302
LOCATION1595	designed in 	LOCATION42	302
PERSON1596	designed 	LOCATION776	302
PERSON1596	designed in 	LOCATION42	302
LOCATION776	in 	LOCATION42	302
LOCATION1603		LOCATION1604	303
LOCATION1603	in 	LOCATION222	303
LOCATION1604	in 	LOCATION222	303
PERSON1612	plays for 	PERSON1258	304
PERSON1615		PERSON1616	305
PERSON1621	born in 	LOCATION1622	306
PERSON1621	plays for 	ORGANIZATION668	306
PERSON1626		PERSON1627	307
PERSON1626	plays for 	ORGANIZATION1628	307
PERSON1627	plays for 	ORGANIZATION1628	307
PERSON1629	born in 	ORGANIZATION1630	308
PERSON1629	plays for 	PERSON25	308
PERSON1629	plays in 	LOCATION222	308
PERSON25	in 	LOCATION222	308
PERSON1631	born 	LOCATION1632	309
PERSON1631	born 	LOCATION1116	309
LOCATION1632		LOCATION1116	309
PERSON1631	simply 	PERSON1633	309
PERSON1631	simply 	LOCATION100	309
PERSON1631	simply plays for 	ORGANIZATION1174	309
PERSON1633		LOCATION100	309
PERSON1633	plays for 	ORGANIZATION1174	309
LOCATION100	plays for 	ORGANIZATION1174	309
PERSON1635	plays for 	ORGANIZATION71	310
PERSON1645	born 	LOCATION1646	311
PERSON1645	born in 	LOCATION1647	311
LOCATION1646	in 	LOCATION1647	311
PERSON1645	known 	PERSON1648	311
PERSON1645	known 	LOCATION100	311
PERSON1648		LOCATION100	311
PERSON1648	plays for 	ORGANIZATION124	311
LOCATION100	plays for 	ORGANIZATION124	311
PERSON1650	plays for 	ORGANIZATION1651	312
PERSON1650	plays 	LOCATION100	312
PERSON1650	plays from 	ORGANIZATION180	312
ORGANIZATION1651	plays 	LOCATION100	312
ORGANIZATION1651	plays from 	ORGANIZATION180	312
LOCATION100	from 	ORGANIZATION180	312
PERSON1652		PERSON1653	313
PERSON1652	born in 	LOCATION1342	313
PERSON1653	born in 	LOCATION1342	313
PERSON1652	playing for 	LOCATION1342	313
PERSON1656		PERSON1657	314
PERSON1656	born in 	LOCATION229	314
PERSON1657	born in 	LOCATION229	314
PERSON1656		PERSON1657	314
PERSON1656		LOCATION100	314
PERSON1656	plays for 	PERSON25	314
PERSON1657		LOCATION100	314
PERSON1657	plays for 	PERSON25	314
LOCATION100	plays for 	PERSON25	314
PERSON1658	plays for 	ORGANIZATION31	315
PERSON1666	born 	LOCATION862	316
PERSON1666	born in 	LOCATION863	316
LOCATION862	in 	LOCATION863	316
PERSON1666		LOCATION100	316
PERSON1666	plays from 	ORGANIZATION865	316
LOCATION100	plays from 	ORGANIZATION865	316
PERSON1667	plays for 	ORGANIZATION1668	317
PERSON1669	plays for 	ORGANIZATION124	318
PERSON1669	plays in 	LOCATION222	318
ORGANIZATION124	in 	LOCATION222	318
PERSON1682	born 	LOCATION1683	319
PERSON1682	born in 	LOCATION1684	319
LOCATION1683	in 	LOCATION1684	319
PERSON1692		LOCATION100	320
PERSON1692	plays 	LOCATION611	320
LOCATION100	plays 	LOCATION611	320
PERSON1693	born 	LOCATION1096	321
PERSON1693	born 	ORGANIZATION1097	321
PERSON1693	born in 	LOCATION42	321
LOCATION1096		ORGANIZATION1097	321
LOCATION1096	in 	LOCATION42	321
ORGANIZATION1097	in 	LOCATION42	321
PERSON1693	plays 	ORGANIZATION716	321
PERSON1693	plays from 	LOCATION1694	321
ORGANIZATION716	from 	LOCATION1694	321
PERSON1699	known 	PERSON1700	322
PERSON1699	known 	LOCATION100	322
PERSON1700		LOCATION100	322
PERSON1700	plays for 	ORGANIZATION623	322
LOCATION100	plays for 	ORGANIZATION623	322
PERSON1709	plays for 	ORGANIZATION1710	325
PERSON1711	born in 	LOCATION229	326
PERSON1711		LOCATION100	326
PERSON1711	plays for 	ORGANIZATION369	326
LOCATION100	plays for 	ORGANIZATION369	326
ORGANIZATION1721	playing 	LOCATION9	327
PERSON1731	born 	LOCATION1732	329
PERSON1731	born in 	LOCATION1116	329
LOCATION1732	in 	LOCATION1116	329
PERSON1731		LOCATION100	329
PERSON1731	plays in 	LOCATION363	329
LOCATION100	plays in 	LOCATION363	329
PERSON1737	born 1993 	LOCATION1738	331
PERSON1737	born 1993 	LOCATION1599	331
LOCATION1738		LOCATION1599	331
PERSON1737		LOCATION1599	331
PERSON1737	of 	PERSON1739	331
PERSON1737	plays for 	ORGANIZATION1197	331
PERSON1737		ORGANIZATION63	331
LOCATION1599	of 	PERSON1739	331
LOCATION1599	plays for 	ORGANIZATION1197	331
LOCATION1599	PERSON1737 	ORGANIZATION63	331
PERSON1739	plays for 	ORGANIZATION1197	331
PERSON1739	PERSON1737 	ORGANIZATION63	331
PERSON1745		LOCATION512	332
PERSON1745	plays for 	ORGANIZATION1677	332
LOCATION512	plays for 	ORGANIZATION1677	332
PERSON1753	plays for 	ORGANIZATION1668	334
PERSON1757	born in 	LOCATION42	335
PERSON1765	plays for 	LOCATION675	336
PERSON1765	plays from 	LOCATION381	336
LOCATION675	plays from 	LOCATION381	336
PERSON1771	plays for 	ORGANIZATION388	337
PERSON1779	known 	PERSON1780	338
PERSON1779	known as 	PERSON1780	338
PERSON1779		LOCATION170	338
PERSON1780	born in 	LOCATION1781	338
PERSON1780	known 	LOCATION170	338
PERSON1792	plays 	ORGANIZATION413	339
PERSON1792	plays from 	ORGANIZATION204	339
ORGANIZATION413	plays from 	ORGANIZATION204	339
PERSON1800	born 	LOCATION1801	340
PERSON1800	born in 	LOCATION1802	340
LOCATION1801	in 	LOCATION1802	340
PERSON1800	plays for 	ORGANIZATION61	340
PERSON1803	playing for 	PERSON198	341
PERSON1803	playing from 	LOCATION385	341
PERSON198	from 	LOCATION385	341
PERSON1807	known 	PERSON1808	342
PERSON1808	plays for 	ORGANIZATION1809	342
PERSON1815		PERSON1816	343
PERSON1815	born in 	LOCATION1342	343
PERSON1816	born in 	LOCATION1342	343
PERSON1824	known from 	LOCATION1825	344
PERSON1836	plays for 	ORGANIZATION67	345
PERSON1836	plays from 	ORGANIZATION71	345
ORGANIZATION67	plays from 	ORGANIZATION71	345
PERSON1837	born 1987 	LOCATION1838	346
PERSON1843	born 	LOCATION1844	347
PERSON1843	born in 	LOCATION1845	347
LOCATION1844	in 	LOCATION1845	347
PERSON1843		LOCATION100	347
PERSON1843	plays for 	LOCATION168	347
LOCATION100	plays for 	LOCATION168	347
PERSON1851		PERSON569	348
PERSON1851	born 	LOCATION1852	348
PERSON1851	born in 	LOCATION126	348
PERSON569	born 	LOCATION1852	348
PERSON569	born in 	LOCATION126	348
LOCATION1852	in 	LOCATION126	348
PERSON1851		PERSON569	348
PERSON1851		LOCATION100	348
PERSON1851	plays for 	ORGANIZATION124	348
PERSON569		LOCATION100	348
PERSON569	plays for 	ORGANIZATION124	348
LOCATION100	plays for 	ORGANIZATION124	348
PERSON1858	plays for 	ORGANIZATION288	349
PERSON1859	plays for 	LOCATION168	350
PERSON1859	plays in 	LOCATION222	350
PERSON1859	plays 	LOCATION571	350
LOCATION168	in 	LOCATION222	350
LOCATION168		LOCATION571	350
LOCATION222		LOCATION571	350
PERSON1864		LOCATION100	352
PERSON1864	playing for 	ORGANIZATION867	352
LOCATION100	playing for 	ORGANIZATION867	352
PERSON1865	plays for 	ORGANIZATION942	353
PERSON1873	plays for 	ORGANIZATION549	354
PERSON1887	born 	LOCATION1888	356
PERSON1887	born in 	LOCATION309	356
LOCATION1888	in 	LOCATION309	356
PERSON1887		LOCATION100	356
PERSON1887	plays for 	ORGANIZATION124	356
LOCATION100	plays for 	ORGANIZATION124	356
PERSON1889	plays for 	PERSON320	357
PERSON1899	born 	ORGANIZATION183	359
PERSON1899	born in 	LOCATION863	359
ORGANIZATION183	in 	LOCATION863	359
PERSON1899		LOCATION100	359
PERSON1899	plays for 	ORGANIZATION1498	359
LOCATION100	plays for 	ORGANIZATION1498	359
PERSON1902		LOCATION100	360
PERSON1902	plays for 	ORGANIZATION880	360
LOCATION100	plays for 	ORGANIZATION880	360
PERSON1909	born in 	LOCATION229	361
PERSON1909		LOCATION100	361
PERSON1909	plays for 	ORGANIZATION1174	361
LOCATION100	plays for 	ORGANIZATION1174	361
PERSON1916		PERSON1917	362
PERSON1916	Quique 	PERSON1917	362
PERSON1916	Quique 	LOCATION100	362
PERSON1916	Quique plays for 	PERSON748	362
PERSON1917		LOCATION100	362
PERSON1917	plays for 	PERSON748	362
LOCATION100	plays for 	PERSON748	362
PERSON1926	plays for 	ORGANIZATION180	364
PERSON1926	plays in 	LOCATION222	364
ORGANIZATION180	in 	LOCATION222	364
PERSON1934	plays 	ORGANIZATION1935	365
PERSON1934	plays for 	PERSON1471	365
ORGANIZATION1935	for 	PERSON1471	365
PERSON1936	born in 	LOCATION221	366
PERSON1936		PERSON1937	366
PERSON1936	meaning in 	LOCATION100	366
PERSON1936		LOCATION100	366
PERSON1936	plays for 	ORGANIZATION942	366
PERSON1937	meaning in 	LOCATION100	366
PERSON1937		LOCATION100	366
PERSON1937	plays for 	ORGANIZATION942	366
LOCATION100	meaning 	LOCATION100	366
LOCATION100	plays for 	ORGANIZATION942	366
PERSON1940	plays for 	LOCATION811	367
PERSON1940	plays from 	LOCATION385	367
LOCATION811	plays from 	LOCATION385	367
ORGANIZATION1521	Serie from 	ORGANIZATION288	368
PERSON1959	born 1987 	LOCATION1622	369
ORGANIZATION1968		LOCATION1732	371
ORGANIZATION1968	in 	LOCATION222	371
LOCATION1732	in 	LOCATION222	371
ORGANIZATION1985		LOCATION1116	372
ORGANIZATION1985	in 	LOCATION222	372
LOCATION1116	in 	LOCATION222	372
PERSON1988		LOCATION125	373
PERSON1988	in 	LOCATION222	373
LOCATION125	in 	LOCATION222	373
PERSON426		LOCATION29	374
PERSON426	in 	LOCATION222	374
LOCATION29	in 	LOCATION222	374
LOCATION1996		ORGANIZATION1997	375
LOCATION1996		ORGANIZATION1997	375
LOCATION1996		LOCATION1998	375
LOCATION1996		LOCATION1999	375
LOCATION1996	in 	LOCATION222	375
ORGANIZATION1997		LOCATION1998	375
ORGANIZATION1997		LOCATION1999	375
ORGANIZATION1997	in 	LOCATION222	375
LOCATION1998		LOCATION1999	375
LOCATION1998	in 	LOCATION222	375
LOCATION1999	in 	LOCATION222	375
PERSON2003	of 	LOCATION361	376
PERSON2003		LOCATION126	376
PERSON2003	in 	LOCATION222	376
LOCATION361		LOCATION126	376
LOCATION361	in 	LOCATION222	376
LOCATION126	in 	LOCATION222	376
PERSON2010	born 	LOCATION2011	377
PERSON2010	born in 	LOCATION2012	377
LOCATION2011	in 	LOCATION2012	377
PERSON2010	plays for 	ORGANIZATION263	377
PERSON2010	plays from 	ORGANIZATION159	377
ORGANIZATION263	plays from 	ORGANIZATION159	377
PERSON2017	known 	PERSON50	378
PERSON2017	known 	LOCATION100	378
PERSON50		LOCATION100	378
PERSON50	plays for 	ORGANIZATION942	378
LOCATION100	plays for 	ORGANIZATION942	378
PERSON2028	better known as 	PERSON2029	380
PERSON2028	better known 	ORGANIZATION551	380
PERSON2029	known 	ORGANIZATION551	380
PERSON2036	plays as 	ORGANIZATION171	381
PERSON2036	plays as for 	LOCATION172	381
PERSON2036	plays from 	LOCATION392	381
ORGANIZATION171	for 	LOCATION172	381
ORGANIZATION171	as plays from 	LOCATION392	381
LOCATION172	as plays from 	LOCATION392	381
PERSON2038	born 1983 	LOCATION120	382
PERSON2038	plays for 	ORGANIZATION1382	382
PERSON2053	playing for 	ORGANIZATION1026	383
PERSON2053	playing from 	ORGANIZATION502	383
ORGANIZATION1026	playing from 	ORGANIZATION502	383
ORGANIZATION2055		LOCATION2056	385
LOCATION2064		ORGANIZATION541	386
LOCATION2064	of 	ORGANIZATION678	386
LOCATION2064	located 	LOCATION2065	386
LOCATION2064	located 	LOCATION100	386
LOCATION2064	located of 	LOCATION229	386
ORGANIZATION541	of 	ORGANIZATION678	386
ORGANIZATION541	located 	LOCATION2065	386
ORGANIZATION541	located 	LOCATION100	386
ORGANIZATION541	located of 	LOCATION229	386
ORGANIZATION678	located 	LOCATION2065	386
ORGANIZATION678	located 	LOCATION100	386
ORGANIZATION678	located of 	LOCATION229	386
LOCATION2065		LOCATION100	386
LOCATION2065	of 	LOCATION229	386
LOCATION100	of 	LOCATION229	386
PERSON2072	born 	LOCATION2073	387
PERSON2072		LOCATION100	387
PERSON2072	plays for 	ORGANIZATION327	387
PERSON2072	plays in 	LOCATION2	387
LOCATION100	plays for 	ORGANIZATION327	387
LOCATION100	plays in 	LOCATION2	387
ORGANIZATION327	in 	LOCATION2	387
PERSON2076	plays for 	ORGANIZATION2077	388
PERSON2076	plays from 	LOCATION715	388
ORGANIZATION2077	plays from 	LOCATION715	388
PERSON2081	born 1985 	LOCATION2082	390
PERSON2081	playing in 	LOCATION42	390
PERSON2081	playing for 	PERSON1258	390
LOCATION42	for 	PERSON1258	390
PERSON2091	plays for 	PERSON2092	391
PERSON2091	plays from 	LOCATION1410	391
PERSON2092	plays from 	LOCATION1410	391
PERSON2099	known 	LOCATION100	393
LOCATION100	plays 	PERSON194	393
ORGANIZATION1061		LOCATION1060	394
ORGANIZATION1061	in 	LOCATION42	394
ORGANIZATION1061	used by 	ORGANIZATION48	394
ORGANIZATION1061	used 	PERSON2100	394
LOCATION1060	in 	LOCATION42	394
LOCATION1060	used by 	ORGANIZATION48	394
LOCATION1060	used 	PERSON2100	394
LOCATION42	used by 	ORGANIZATION48	394
LOCATION42	used 	PERSON2100	394
ORGANIZATION48		PERSON2100	394
LOCATION1366	referred 	LOCATION100	395
LOCATION1366	referred in 	LOCATION1366	395
LOCATION1366	referred of 	LOCATION863	395
LOCATION100	in 	LOCATION1366	395
LOCATION100	of 	LOCATION863	395
LOCATION1366	of 	LOCATION863	395
PERSON2103	plays for 	ORGANIZATION502	396
PERSON2108	born 	LOCATION2109	397
PERSON2108	born in 	LOCATION2110	397
LOCATION2109	in 	LOCATION2110	397
PERSON2108		LOCATION100	397
PERSON2108	plays for 	LOCATION1366	397
PERSON2108	plays from 	PERSON748	397
LOCATION100	plays for 	LOCATION1366	397
LOCATION100	plays from 	PERSON748	397
LOCATION1366	plays from 	PERSON748	397
PERSON2111	born 	LOCATION1342	398
PERSON2111	born 	LOCATION1492	398
PERSON2111	born in 	LOCATION1323	398
PERSON2111	playing for 	ORGANIZATION2112	398
PERSON2111	playing in 	ORGANIZATION735	398
LOCATION1342		LOCATION1492	398
LOCATION1342	in 	LOCATION1323	398
LOCATION1492	in 	LOCATION1323	398
ORGANIZATION2112	in 	ORGANIZATION735	398
PERSON2117	born in 	LOCATION537	399
PERSON673	born in 	LOCATION2118	400
PERSON673	plays for 	ORGANIZATION388	400
ORGANIZATION388	co-owned with 	ORGANIZATION71	400
PERSON2130	playing for 	ORGANIZATION63	401
PERSON2136	playing for 	ORGANIZATION642	402
PERSON2137	born in 	LOCATION2138	403
PERSON2137		LOCATION2139	403
PERSON2137	plays for 	ORGANIZATION579	403
PERSON2137	plays in 	LOCATION425	403
LOCATION2139	plays for 	ORGANIZATION579	403
LOCATION2139	plays in 	LOCATION425	403
ORGANIZATION579	in 	LOCATION425	403
PERSON2146	plays for 	PERSON302	404
PERSON2147		LOCATION512	405
PERSON2147	plays for 	ORGANIZATION180	405
LOCATION512	plays for 	ORGANIZATION180	405
PERSON765	with 	ORGANIZATION71	407
PERSON2162	born 	LOCATION2163	408
PERSON2162	born 	ORGANIZATION183	408
PERSON2162	born in 	LOCATION863	408
LOCATION2163		ORGANIZATION183	408
LOCATION2163	in 	LOCATION863	408
ORGANIZATION183	in 	LOCATION863	408
PERSON2162		LOCATION100	408
PERSON2162	plays for 	ORGANIZATION1498	408
LOCATION100	plays for 	ORGANIZATION1498	408
PERSON2165	plays 	ORGANIZATION549	409
PERSON2166	born 	LOCATION2167	410
PERSON2166	born 	LOCATION1366	410
PERSON2166	born in 	LOCATION863	410
LOCATION2167		LOCATION1366	410
LOCATION2167	in 	LOCATION863	410
LOCATION1366	in 	LOCATION863	410
PERSON2166		LOCATION100	410
PERSON2166	plays for 	ORGANIZATION623	410
LOCATION100	plays for 	ORGANIZATION623	410
PERSON2183	plays for 	ORGANIZATION629	412
PERSON2183	plays 	LOCATION147	412
ORGANIZATION629		LOCATION147	412
PERSON2184	born 1981 	LOCATION262	413
PERSON2190		LOCATION100	414
PERSON2190	plays for 	ORGANIZATION124	414
LOCATION100	plays for 	ORGANIZATION124	414
LOCATION376		LOCATION301	415
LOCATION376	of 	LOCATION42	415
LOCATION301	of 	LOCATION42	415
PERSON2203	plays for 	LOCATION60	417
PERSON2203	plays from 	LOCATION381	417
LOCATION60	plays from 	LOCATION381	417
PERSON2214	plays for 	ORGANIZATION47	418
PERSON2217	plays for 	LOCATION1220	419
PERSON2227	born in 	LOCATION2228	420
PERSON2227	plays for 	ORGANIZATION31	420
LOCATION2229	of 	LOCATION2230	421
LOCATION2229		LOCATION149	421
LOCATION2229	in 	LOCATION42	421
LOCATION2229	is in 	LOCATION42	421
LOCATION2229	is 	LOCATION377	421
LOCATION2229	is after 	LOCATION376	421
LOCATION2230		LOCATION149	421
LOCATION2230	in 	LOCATION42	421
LOCATION2230	is in 	LOCATION42	421
LOCATION2230	is 	LOCATION377	421
LOCATION2230	is after 	LOCATION376	421
LOCATION149	in 	LOCATION42	421
LOCATION149	is in 	LOCATION42	421
LOCATION149	is 	LOCATION377	421
LOCATION149	is after 	LOCATION376	421
LOCATION42	is in 	LOCATION42	421
LOCATION42	is 	LOCATION377	421
LOCATION42	is after 	LOCATION376	421
LOCATION42	is 	LOCATION377	421
LOCATION42	is after 	LOCATION376	421
LOCATION377	after 	LOCATION376	421
PERSON2233	known as 	PERSON2234	422
PERSON2233	plays for 	ORGANIZATION524	422
PERSON2238	born in 	LOCATION2239	423
PERSON2238	plays 	ORGANIZATION87	423
PERSON2247	contracted to 	LOCATION166	424
PERSON2247	began of 	LOCATION2248	424
LOCATION2248	based 	ORGANIZATION2249	424
PERSON2255	plays for 	ORGANIZATION156	425
PERSON2255	plays from 	PERSON130	425
ORGANIZATION156	plays from 	PERSON130	425
PERSON2256	born in 	LOCATION760	426
PERSON2256	plays 	ORGANIZATION541	426
PERSON2256	plays for 	ORGANIZATION124	426
ORGANIZATION541	for 	ORGANIZATION124	426
PERSON2258	born in 	LOCATION262	427
PERSON2261	born in 	LOCATION1927	428
PERSON2261	plays 's 	PERSON2262	428
PERSON2267		LOCATION512	429
PERSON2273	plays for 	ORGANIZATION1893	430
PERSON2283	1984 in 	LOCATION301	431
PERSON2283	playing for 	LOCATION166	431
PERSON2283	playing 's 	LOCATION42	431
LOCATION166	's 	LOCATION42	431
PERSON2284		LOCATION100	432
PERSON2284	plays 	ORGANIZATION1440	432
PERSON2284	plays for 	LOCATION1441	432
PERSON2284	plays from 	ORGANIZATION867	432
LOCATION100	plays 	ORGANIZATION1440	432
LOCATION100	plays for 	LOCATION1441	432
LOCATION100	plays from 	ORGANIZATION867	432
ORGANIZATION1440	for 	LOCATION1441	432
ORGANIZATION1440	plays from 	ORGANIZATION867	432
LOCATION1441	plays from 	ORGANIZATION867	432
PERSON2285	plays for 	LOCATION675	433
PERSON2285	plays from 	LOCATION715	433
LOCATION675	plays from 	LOCATION715	433
PERSON2292	known 	PERSON2293	434
PERSON2293	plays for 	ORGANIZATION159	434
PERSON2302	born 	LOCATION2303	435
PERSON2302	born in 	LOCATION2304	435
LOCATION2303	in 	LOCATION2304	435
PERSON2302	known 	PERSON2305	435
PERSON2305	plays 	ORGANIZATION541	435
PERSON2305	plays for 	ORGANIZATION124	435
ORGANIZATION541	for 	ORGANIZATION124	435
PERSON2315	born in 	LOCATION149	436
PERSON2317	plays for 	ORGANIZATION708	437
PERSON2317	plays from 	ORGANIZATION401	437
ORGANIZATION708	plays from 	ORGANIZATION401	437
PERSON2318	plays for 	LOCATION68	438
PERSON2319	born in 	LOCATION2320	439
PERSON2319		LOCATION170	439
PERSON2319	for 	ORGANIZATION2321	439
LOCATION170	for 	ORGANIZATION2321	439
PERSON2327	born in 	LOCATION2328	440
PERSON2327	playing for 	LOCATION1418	440
PERSON2329	born 	LOCATION1122	441
PERSON2329	born in 	LOCATION2330	441
LOCATION1122	in 	LOCATION2330	441
PERSON2329	plays for 	ORGANIZATION865	441
PERSON2329	plays in 	LOCATION222	441
ORGANIZATION865	in 	LOCATION222	441
